GeneID,bT2,bT3
Smp_038330,23.6374525030349,25.0935096613378
Smp_038340,32.4659788558308,31.5712470985354
Smp_038410,9.75385535459762,16.1895758988089
Smp_038420,49.9762864966412,48.8917697568229
Smp_038430,5.11960160534631,6.08917589726674
Smp_038440,14.3276725792419,4.12503174988409
Smp_038510,1861.85949878785,1926.86743564596
Smp_038530,56.201476005379,77.8697463566667
Smp_038540,58.250683166434,58.1614849713217
Smp_038560,2470.96627311733,2147.01689011197
Smp_038630,27.6350412020832,33.1776119215528
Smp_038640,112.007814176414,88.5655054605789
Smp_038680,263.735060236852,233.717255568694
Smp_038700,55.5601118152784,58.9772725886697
Smp_038710,109.382520762273,93.0750138113191
Smp_038730,17.5635623318429,18.6522994030384
Smp_038820,14.7551709473386,18.0466215754769
Smp_038830,48.1405534474259,54.5391749045638
Smp_038840,78.0213574588622,60.9536514778883
Smp_038870,86.0678297805299,87.5487714257918
Smp_038930,64.4645041401486,73.2713188796461
Smp_038940,82.0684536871488,84.4536008491023
Smp_038950,478.43270376173,429.117226214386
Smp_038960,398.711078997474,357.971851412552
Smp_038970,48.9318987987118,30.5827148997554
Smp_038980,132.252118216502,137.671566750213
Smp_038990,20.0047914784902,22.6310722821798
Smp_039000,426.109983612893,312.953218488759
Smp_039080,148.32903638575,138.921482714575
Smp_039130,11.8606311650979,12.0344180140643
Smp_039160,18.6510786542695,30.3306318557416
Smp_039180,70.6624606462145,70.0014170128119
Smp_039300,1.05465240404396,1.04844324113027
Smp_039340,29.0190195007374,15.4855334174952
Smp_039390,46.6947627610028,40.0410633860917
Smp_039400,1253.67558838629,1125.46079317775
Smp_039490,123.518397361214,133.588999208425
Smp_039590,0.282173445858085,3.69174061890052
Smp_039600,2.62585677529101,2.5952969134636
Smp_039620,0.488899446299569,1.88984096825583
Smp_039640,59.0699824775174,70.1324878361295
Smp_039650,29.7128638488563,33.20150144969
Smp_039670,84.5424219196428,86.2189764481924
Smp_039740,228.661624105732,173.692980590941
Smp_039750,13.9291521669887,13.2916727542592
Smp_039810,15.7408997254109,17.1075723194034
Smp_039820,38.0181858251145,40.264495978134
Smp_039870,37.3385687147096,45.0571761417799
Smp_039970,261.016080887646,144.984722487729
Smp_039980,268.170246163875,216.28940548306
Smp_040020,144.405267684101,127.767786692311
Smp_040080,135.775815573071,113.181052640076
Smp_040100,50.6175238644341,40.8090105528183
Smp_040110,44.9748063220902,37.6346431860789
Smp_040130,2351.42186769688,1877.75352388622
Smp_040190,35.9009507725773,33.6447205429544
Smp_040270,194.645980456486,183.090548570675
Smp_040280,78.0319801799893,63.3317054382435
Smp_040350,21.0852200840117,30.1969869640828
Smp_040360,24.3730435247596,26.4629194806143
Smp_040440,1.32830746356842,1.41643391207952
Smp_040450,34.8905889415556,35.3855869479479
Smp_040460,46.2393069602805,60.5844827050785
Smp_040500,131.646990756439,127.370707747296
Smp_040510,77.9292596412873,82.5055272441476
Smp_040540,105.049236589069,95.5044712666263
Smp_040550,23.3583798642742,27.1846354664492
Smp_040560,24.4111284055234,23.5714877145794
Smp_040570,310.222053559184,279.906120958565
Smp_040610,5.20869146487016,17.38337233909
Smp_040680,5.14889018513571,8.51386934938246
Smp_040710,61.0524194815378,46.8996188452705
Smp_040720,22.329108500914,27.6546868001631
Smp_040770,39.7672167674087,33.0883694313852
Smp_040790,508.760700733383,407.007345955623
Smp_040800,72.6711795919612,91.1805138944584
Smp_040960,26.7046621956414,32.5561699658335
Smp_040970,80.2732948981138,111.218433553845
Smp_040990,148.850019858213,83.932562002662
